Case,No,Task,CC.Ch1,GN.Ch1,NS.Ch1,BU.Ch1,FA.Ch1,LD.Ch1,BZ.Ch1,FC.Ch1,FP.Ch1,RP.Ch1,PP.Ch1,KA.Ch1,SC.Ch1,TS.Ch1,NV.Ch1,MA.Ch1,LB.Ch1,AF.Ch1,HU.Ch1,Price.Ch1,CC.Ch2,GN.Ch2,NS.Ch2,BU.Ch2,FA.Ch2,LD.Ch2,BZ.Ch2,FC.Ch2,FP.Ch2,RP.Ch2,PP.Ch2,KA.Ch2,SC.Ch2,TS.Ch2,NV.Ch2,MA.Ch2,LB.Ch2,AF.Ch2,HU.Ch2,Price.Ch2,CC.Ch3,GN.Ch3,NS.Ch3,BU.Ch3,FA.Ch3,LD.Ch3,BZ.Ch3,FC.Ch3,FP.Ch3,RP.Ch3,PP.Ch3,KA.Ch3,SC.Ch3,TS.Ch3,NV.Ch3,MA.Ch3,LB.Ch3,AF.Ch3,HU.Ch3,Price.Ch3,CC.Ch4,GN.Ch4,NS.Ch4,BU.Ch4,FA.Ch4,LD.Ch4,BZ.Ch4,FC.Ch4,FP.Ch4,RP.Ch4,PP.Ch4,KA.Ch4,SC.Ch4,TS.Ch4,NV.Ch4,MA.Ch4,LB.Ch4,AF.Ch4,HU.Ch4,Price.Ch4,segment,year,miles,night,gender,age,educ,region,Urb,income,ppark,Ch1,Ch2,Ch3,Ch4,Choice
1057,20081,17,1,0,0,5,0,1,0,0,0,0,2,0,2,0,2,0,1,2,1,4,3,0,0,6,0,1,0,0,0,0,1,0,3,0,1,0,3,2,1,1,3,0,0,5,0,3,0,0,0,0,2,0,1,0,1,0,4,3,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,151 To 200 Miles,Under 10%,Male,Under 30,College Graduate (4 Years),W,Suburban,"$100,000 to $109,999",Yearly,,,,,
1057,20082,18,0,0,0,0,2,1,2,2,0,1,0,0,4,2,0,0,1,1,0,11,0,0,0,0,1,2,3,2,0,1,0,0,3,1,0,0,3,1,0,10,0,0,0,0,2,1,2,1,0,2,0,0,4,2,0,0,3,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,151 To 200 Miles,Under 10%,Male,Under 30,College Graduate (4 Years),W,Suburban,"$100,000 to $109,999",Yearly,,,,,
1057,20083,19,3,2,3,5,0,0,0,0,2,0,0,2,0,0,3,1,0,0,1,2,1,1,2,3,0,0,0,0,3,0,0,1,0,0,1,4,0,0,1,12,1,2,5,3,0,0,0,0,1,0,0,1,0,0,2,2,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Small Car,2001,151 To 200 Miles,Under 10%,Male,Under 30,College Graduate (4 Years),W,Suburban,"$100,000 to $109,999",Yearly,,,,,
1058,20084,1,0,2,0,0,2,0,1,0,0,0,0,1,1,0,0,3,4,1,1,4,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,4,1,3,1,11,0,1,0,0,2,0,2,0,0,0,0,1,2,0,0,2,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20085,2,2,0,3,5,0,1,0,1,1,0,1,0,0,1,2,0,0,0,0,9,1,0,1,5,0,3,0,1,3,0,3,0,0,2,3,0,0,0,0,3,1,0,1,2,0,2,0,1,4,0,3,0,0,2,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20086,3,0,0,0,5,0,0,2,0,1,1,0,0,1,1,3,2,0,3,0,6,0,0,0,1,0,0,2,0,1,2,0,0,4,1,3,2,0,2,0,1,0,0,0,5,0,0,1,0,1,1,0,0,2,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20087,4,1,2,2,0,2,3,0,0,0,2,1,2,0,0,0,0,0,0,1,3,3,1,1,0,2,3,0,0,0,2,2,2,0,0,0,0,0,0,1,4,1,2,2,0,2,2,0,0,0,2,1,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20088,5,0,2,3,1,0,0,0,2,0,2,2,0,3,0,0,0,2,2,0,7,0,2,4,1,0,0,0,1,0,2,2,0,1,0,0,0,1,1,0,6,0,1,1,6,0,0,0,1,0,1,1,0,4,0,0,0,3,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20089,6,2,0,0,0,0,1,1,2,0,0,0,1,0,1,2,0,2,0,1,4,2,0,0,0,0,3,3,2,0,0,0,1,0,2,1,0,1,0,1,10,2,0,0,0,0,2,2,2,0,0,0,2,0,1,1,0,1,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20090,7,2,0,4,0,1,0,0,0,4,0,0,1,0,3,0,4,2,1,0,7,2,0,2,0,1,0,0,0,2,0,0,2,0,1,0,3,2,3,0,8,3,0,1,0,2,0,0,0,2,0,0,1,0,3,0,4,3,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20091,8,0,2,0,4,2,1,3,2,4,0,0,0,3,0,0,0,0,0,2,5,0,1,0,5,2,1,3,1,4,0,0,0,3,0,0,0,0,0,1,5,0,2,0,4,2,2,2,2,1,0,0,0,4,0,0,0,0,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20092,9,0,0,0,0,1,2,0,2,0,1,2,0,0,0,3,1,3,2,0,11,0,0,0,0,2,2,0,2,0,1,1,0,0,0,1,4,2,3,0,2,0,0,0,0,1,1,0,1,0,2,3,0,0,0,1,1,1,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20093,10,0,0,5,6,0,0,0,0,4,2,0,2,4,0,1,4,0,0,1,12,0,0,4,2,0,0,0,0,1,2,0,2,2,0,3,4,0,0,1,12,0,0,4,2,0,0,0,0,3,2,0,1,2,0,2,1,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20094,11,3,2,0,0,1,0,2,1,4,0,1,0,0,1,0,4,0,0,0,9,2,1,0,0,2,0,2,1,1,0,3,0,0,3,0,2,0,0,0,3,1,1,0,0,1,0,3,2,4,0,3,0,0,2,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20095,12,2,0,3,3,0,2,3,0,0,0,1,0,0,0,0,0,4,3,2,2,2,0,1,2,0,3,2,0,0,0,3,0,0,0,0,0,4,1,2,7,2,0,2,1,0,3,2,0,0,0,2,0,0,0,0,0,3,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20096,13,0,2,4,0,0,3,1,0,0,1,0,2,1,1,2,0,0,0,0,5,0,1,2,0,0,2,3,0,0,1,0,1,4,3,3,0,0,0,0,6,0,1,3,0,0,1,2,0,0,1,0,1,2,3,1,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20097,14,2,2,0,0,0,0,0,0,3,2,0,0,0,2,2,0,3,1,1,10,3,2,0,0,0,0,0,0,3,2,0,0,0,3,2,0,3,2,1,3,3,2,0,0,0,0,0,0,4,1,0,0,0,1,2,0,1,2,1,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20098,15,0,2,0,1,2,0,0,1,0,0,1,2,4,0,2,3,0,0,0,4,0,1,0,6,1,0,0,2,0,0,3,2,2,0,3,2,0,0,0,9,0,1,0,3,2,0,0,2,0,0,1,2,3,0,2,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20099,16,0,0,0,4,0,0,3,2,0,2,0,2,0,2,0,3,3,0,2,3,0,0,0,1,0,0,3,2,0,2,0,1,0,3,0,2,3,0,2,2,0,0,0,6,0,0,1,2,0,1,0,1,0,3,0,2,2,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20100,17,1,0,2,0,2,1,0,0,4,0,2,2,4,0,0,0,0,3,0,7,1,0,2,0,1,3,0,0,2,0,2,1,1,0,0,0,0,1,0,4,1,0,2,0,2,1,0,0,2,0,3,2,2,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20101,18,2,0,1,5,2,1,2,0,0,2,0,0,0,0,3,3,0,0,0,8,1,0,5,5,2,3,2,0,0,2,0,0,0,0,2,1,0,0,0,4,3,0,2,1,2,2,3,0,0,2,0,0,0,0,2,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1058,20102,19,0,1,0,0,0,0,0,1,4,0,2,0,1,1,0,0,1,2,2,7,0,2,0,0,0,0,0,2,1,0,1,0,2,3,0,0,4,1,2,9,0,1,0,0,0,0,0,1,1,0,3,0,4,2,0,0,1,3,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2000,251 To 300 Miles,61% To 70%,Female,40 To 49,Trade/Vocational School,MW,Urban/City,"Under $29,999",Daily,,,,,
1059,20103,1,1,2,1,3,0,0,0,2,0,2,1,1,0,2,0,0,0,0,0,4,2,2,4,6,0,0,0,1,0,2,2,2,0,3,0,0,0,0,0,12,1,1,1,4,0,0,0,1,0,2,2,1,0,1,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20104,2,0,0,0,0,2,2,2,0,1,0,0,0,3,0,0,3,3,1,2,4,0,0,0,0,2,1,2,0,3,0,0,0,2,0,0,1,3,2,2,12,0,0,0,0,2,3,1,0,2,0,0,0,1,0,0,1,1,2,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20105,3,2,1,0,0,0,0,2,0,3,2,0,0,0,2,3,2,0,1,0,11,2,1,0,0,0,0,1,0,1,2,0,0,0,3,3,2,0,2,0,10,2,1,0,0,0,0,3,0,1,2,0,0,0,1,1,4,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20106,4,0,0,4,3,0,1,0,0,0,0,1,1,2,0,3,0,2,0,1,1,0,0,4,6,0,3,0,0,0,0,2,1,3,0,3,0,3,0,1,8,0,0,5,1,0,3,0,0,0,0,3,1,1,0,2,0,2,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20107,5,0,2,1,3,1,0,0,1,0,0,0,0,2,2,2,0,0,1,0,1,0,2,2,3,1,0,0,2,0,0,0,0,1,1,2,0,0,2,0,11,0,1,1,2,2,0,0,1,0,0,0,0,2,1,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20108,6,1,0,0,0,1,3,0,1,0,1,2,0,0,0,0,3,4,0,1,8,2,0,0,0,1,3,0,2,0,2,3,0,0,0,0,1,2,0,1,2,3,0,0,0,1,2,0,1,0,2,2,0,0,0,0,1,1,0,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20109,7,0,2,0,0,2,0,2,2,2,0,2,1,4,0,1,0,0,0,0,5,0,1,0,0,1,0,2,2,4,0,1,2,4,0,2,0,0,0,0,4,0,2,0,0,2,0,3,2,3,0,2,2,1,0,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20110,8,1,0,4,5,0,2,0,0,1,2,0,1,0,0,0,1,0,1,0,7,2,0,5,5,0,1,0,0,3,1,0,2,0,0,0,4,0,1,0,8,3,0,5,1,0,3,0,0,1,2,0,1,0,0,0,4,0,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20111,9,0,1,5,0,2,0,3,0,0,1,0,1,0,3,0,0,2,0,1,6,0,2,3,0,2,0,3,0,0,2,0,2,0,2,0,0,2,0,2,1,0,1,2,0,1,0,1,0,0,2,0,1,0,1,0,0,3,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20112,10,1,0,0,4,0,2,1,2,0,0,2,0,2,1,0,0,2,0,0,7,1,0,0,1,0,2,2,1,0,0,2,0,1,2,0,0,2,0,0,3,2,0,0,5,0,3,1,1,0,0,2,0,3,3,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20113,11,0,0,0,0,0,2,0,2,4,0,3,0,0,3,1,1,0,3,2,9,0,0,0,0,0,2,0,2,4,0,2,0,0,2,2,2,0,1,2,3,0,0,0,0,0,2,0,2,4,0,2,0,0,2,3,1,0,3,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20114,12,3,0,0,6,2,0,1,0,0,0,0,2,0,0,3,0,1,2,2,11,3,0,0,5,1,0,2,0,0,0,0,1,0,0,2,0,4,3,1,4,3,0,0,2,1,0,2,0,0,0,0,1,0,0,3,0,3,3,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20115,13,0,2,4,4,0,0,0,1,4,2,0,0,3,0,0,2,0,0,1,8,0,2,2,1,0,0,0,1,2,2,0,0,4,0,0,2,0,0,1,11,0,2,5,2,0,0,0,2,2,1,0,0,1,0,0,2,0,0,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20116,14,0,1,5,0,0,3,2,0,0,2,3,0,0,0,2,0,2,3,0,10,0,2,4,0,0,3,2,0,0,2,2,0,0,0,3,0,4,2,0,8,0,1,5,0,0,2,2,0,0,2,2,0,0,0,2,0,1,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20117,15,2,2,0,0,2,2,0,0,3,0,0,1,3,1,0,2,0,0,0,7,2,1,0,0,1,2,0,0,4,0,0,1,2,1,0,2,0,0,0,8,1,2,0,0,2,3,0,0,3,0,0,1,3,3,0,2,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20118,16,1,0,3,0,1,0,0,2,3,1,0,0,0,2,1,0,2,0,0,4,3,0,3,0,2,0,0,2,4,1,0,0,0,2,2,0,1,0,0,9,2,0,3,0,2,0,0,1,4,2,0,0,0,3,1,0,1,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20119,17,0,0,0,4,0,0,1,0,0,0,3,2,1,1,0,3,0,2,2,8,0,0,0,2,0,0,3,0,0,0,3,1,3,2,0,1,0,2,1,11,0,0,0,3,0,0,2,0,0,0,2,2,4,3,0,2,0,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20120,18,2,1,2,0,0,0,2,1,0,0,2,0,0,0,3,4,0,0,1,10,1,1,1,0,0,0,3,1,0,0,2,0,0,0,3,2,0,0,1,1,2,2,4,0,0,0,1,1,0,0,1,0,0,0,3,1,0,0,2,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1059,20121,19,0,0,0,2,2,1,0,0,1,2,0,2,4,0,0,0,1,1,0,8,0,0,0,4,1,3,0,0,1,2,0,1,3,0,0,0,1,3,0,3,0,0,0,3,2,2,0,0,1,2,0,1,1,0,0,0,2,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Midsize Utility,2002,101 To 150 Miles,Under 10%,Female,40 To 49,Some College (1-3 Years),MW,Rural/Country,"Under $29,999",Never,,,,,
1060,20122,1,0,0,5,0,2,0,0,1,0,0,0,0,1,0,3,3,4,1,1,1,0,0,3,0,1,0,0,2,0,0,0,0,3,0,2,3,3,1,2,2,0,0,1,0,2,0,0,2,0,0,0,0,1,0,3,1,4,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20123,2,1,1,0,0,0,2,2,0,1,0,2,2,4,1,0,0,0,0,0,6,3,2,0,0,0,2,1,0,3,0,3,2,4,1,0,0,0,0,0,6,1,1,0,0,0,2,3,0,4,0,3,2,2,3,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20124,3,0,0,0,1,0,2,0,2,0,2,2,0,3,3,1,3,0,0,0,9,0,0,0,1,0,2,0,2,0,1,1,0,4,1,3,4,0,0,0,3,0,0,0,3,0,2,0,2,0,2,1,0,2,3,3,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20125,4,3,1,4,4,1,0,0,0,4,0,0,2,0,0,0,0,3,0,2,3,1,2,5,1,1,0,0,0,4,0,0,2,0,0,0,0,1,0,2,4,1,2,3,3,1,0,0,0,2,0,0,1,0,0,0,0,1,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20126,5,0,0,2,3,1,0,3,0,3,2,0,0,4,1,0,0,0,1,0,9,0,0,2,6,1,0,2,0,3,2,0,0,3,2,0,0,0,3,0,2,0,0,1,5,2,0,3,0,4,1,0,0,4,1,0,0,0,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20127,6,1,2,0,0,0,1,2,1,0,0,0,1,0,0,3,0,4,1,0,10,3,1,0,0,0,3,3,1,0,0,0,2,0,0,2,0,4,3,0,10,3,2,0,0,0,3,2,2,0,0,0,2,0,0,2,0,2,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20128,7,0,0,0,0,0,0,0,0,3,2,1,2,0,1,0,1,3,2,1,4,0,0,0,0,0,0,0,0,3,1,2,2,0,3,0,1,3,3,1,3,0,0,0,0,0,0,0,0,4,1,2,1,0,1,0,1,3,1,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20129,8,3,0,3,2,0,0,3,1,0,0,1,0,1,0,0,3,0,0,1,9,2,0,1,6,0,0,1,1,0,0,1,0,4,0,0,4,0,0,1,4,1,0,1,5,0,0,2,1,0,0,3,0,3,0,0,2,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20130,9,1,2,0,0,2,1,0,0,0,0,0,0,3,3,2,0,0,3,2,3,2,1,0,0,1,3,0,0,0,0,0,0,3,2,1,0,0,1,1,5,2,1,0,0,2,2,0,0,0,0,0,0,4,3,3,0,0,2,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20131,10,0,1,2,0,1,0,3,1,0,1,3,1,0,0,2,0,0,0,0,7,0,2,3,0,1,0,2,2,0,2,3,2,0,0,1,0,0,0,0,6,0,2,5,0,2,0,2,2,0,2,3,2,0,0,3,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20132,11,3,0,0,5,2,3,0,0,4,2,1,0,0,0,0,3,4,0,0,2,2,0,0,5,1,3,0,0,4,1,1,0,0,0,0,1,3,0,0,3,3,0,0,5,1,1,0,0,4,1,3,0,0,0,0,2,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20133,12,0,0,4,0,0,2,2,2,1,0,0,0,3,0,0,0,2,1,2,9,0,0,1,0,0,2,1,1,4,0,0,0,1,0,0,0,2,3,1,2,0,0,4,0,0,3,3,1,2,0,0,0,1,0,0,0,2,1,2,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
1060,20134,13,0,2,0,3,0,0,0,0,0,0,0,1,1,1,2,3,4,1,0,5,0,1,0,6,0,0,0,0,0,0,0,2,4,1,2,2,4,3,0,6,0,1,0,1,0,0,0,0,0,0,0,1,4,2,2,1,1,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Full-size Pickup,2003,Under 50 Miles,Under 10%,Female,Under 30,College Graduate (4 Years),SE,Rural/Country,"$70,000 to $79,999",Never,,,,,
