ID,EDUC,LOGWAGE,EXPER,ABILITY,MOTHERED,FATHERED,BRKNHOME,SIBLINGS 
1670,0,1.6,3,0.23,8,12,0,8
1670,0,1.86,4,0.23,8,12,0,8
1670,0,1.76,5,0.23,8,12,0,8
1671,1,2.12,2,0.61,12,8,0,8
1671,1,1.95,3,0.61,12,8,0,8
1671,1,2.15,4,0.61,12,8,0,8
1671,1,2.07,5,0.61,12,8,0,8
1671,1,2.29,6,0.61,12,8,0,8
1671,1,2.11,7,0.61,12,8,0,8
1671,1,2.21,8,0.61,12,8,0,8
1671,1,2.25,9,0.61,12,8,0,8
1671,1,2.23,10,0.61,12,8,0,8
1671,1,2.26,11,0.61,12,8,0,8
1671,1,2.38,12,0.61,12,8,0,8
1671,1,2.3,13,0.61,12,8,0,8
1671,1,2.38,14,0.61,12,8,0,8
1671,1,2.36,15,0.61,12,8,0,8
1671,1,2.39,16,0.61,12,8,0,8
1672,0,1.89,6,0.72,12,13,0,3
1672,0,2.19,7,0.72,12,13,0,3
1672,0,2.15,8,0.72,12,13,0,3
1673,1,1.9,4,0.72,12,12,0,2
1673,1,1.83,5,0.72,12,12,0,2
1673,1,1.89,6,0.72,12,12,0,2
1673,1,1.79,7,0.72,12,12,0,2
1673,1,1.88,8,0.72,12,12,0,2
1673,1,1.82,9,0.72,12,12,0,2
1674,1,1.77,5,0.43,12,12,0,2
1674,1,1.81,6,0.43,12,12,0,2
1674,1,1.78,7,0.43,12,12,0,2
1674,1,1.91,8,0.43,12,12,0,2
1675,0,1.49,2,0.77,12,12,0,3
1675,0,2.02,6,0.77,12,12,0,3
1675,0,1.74,7,0.77,12,12,0,3
1675,0,1.96,8,0.77,12,12,0,3
1675,0,2.31,9,0.77,12,12,0,3
1675,0,2.39,10,0.77,12,12,0,3
1675,0,2.37,11,0.77,12,12,0,3
1675,0,1.95,12,0.77,12,12,0,3
1675,0,1.81,13,0.77,12,12,0,3
1675,0,2.2,14,0.77,12,12,0,3
1675,0,1.93,15,0.77,12,12,0,3
1676,0,1.44,2,0.9,8,8,0,3
1676,0,1.92,4,0.9,8,8,0,3
1676,1,1.96,4,0.9,8,8,0,3
1676,1,1.95,4,0.9,8,8,0,3
1676,1,1.73,4,0.9,8,8,0,3
1676,1,1.59,5,0.9,8,8,0,3
1676,1,1.95,6,0.9,8,8,0,3
1676,1,2.55,7,0.9,8,8,0,3
1676,1,2.68,8,0.9,8,8,0,3
1676,1,2.96,8,0.9,8,8,0,3
1677,0,0.84,1,0.46,12,8,0,3
1677,0,0.42,3,0.46,12,8,0,3
1677,0,2.64,4,0.46,12,8,0,3
1677,0,0.51,5,0.46,12,8,0,3
1677,0,3.22,7,0.46,12,8,0,3
1677,0,1.15,13,0.46,12,8,0,3
1678,0,2.07,6,-0.37,12,16,0,2
1678,0,1.98,10,-0.37,12,16,0,2
1678,0,2.35,13,-0.37,12,16,0,2
1678,0,2.61,16,-0.37,12,16,0,2
1679,0,2.13,2,1.36,12,12,0,3
1679,0,1.85,4,1.36,12,12,0,3
1679,0,3.1,5,1.36,12,12,0,3
1679,0,3.18,6,1.36,12,12,0,3
1679,0,3.32,9,1.36,12,12,0,3
1680,0,1.77,3,-1.24,12,18,0,6
1680,0,1.85,4,-1.24,12,18,0,6
1680,0,3.04,8,-1.24,12,18,0,6
1680,0,2.11,9,-1.24,12,18,0,6
1680,0,2.02,10,-1.24,12,18,0,6
1680,0,2.01,12,-1.24,12,18,0,6
1680,0,2.06,13,-1.24,12,18,0,6
1680,0,2.66,14,-1.24,12,18,0,6
1680,0,2.67,15,-1.24,12,18,0,6
1680,0,2.53,16,-1.24,12,18,0,6
1680,0,2.61,17,-1.24,12,18,0,6
1681,0,1.48,2,0.77,17,8,0,1
1681,0,1.9,4,0.77,17,8,0,1
1681,0,1.6,5,0.77,17,8,0,1
1681,0,3.37,7,0.77,17,8,0,1
1681,0,0.89,13,0.77,17,8,0,1
1682,0,1.88,5,-0.67,12,10,0,1
1682,0,1.5,6,-0.67,12,10,0,1
1682,0,1.72,7,-0.67,12,10,0,1
1682,0,2.58,8,-0.67,12,10,0,1
1682,0,2.75,9,-0.67,12,10,0,1
1682,0,3,10,-0.67,12,10,0,1
1682,0,3.12,11,-0.67,12,10,0,1
1682,0,2.78,12,-0.67,12,10,0,1
1682,0,1.92,13,-0.67,12,10,0,1
1682,0,2.22,15,-0.67,12,10,0,1
1683,1,1.22,4,1.01,16,8,0,0
1683,1,2.68,5,1.01,16,8,0,0
1683,1,2.19,7,1.01,16,8,0,0
1683,1,2.24,8,1.01,16,8,0,0
1683,1,2.52,9,1.01,16,8,0,0
1683,1,2.49,9,1.01,16,8,0,0
1684,0,0.41,7,-0.43,12,12,0,5
1684,0,1.13,8,-0.43,12,12,0,5
1684,0,1.17,9,-0.43,12,12,0,5
1684,0,0.65,12,-0.43,12,12,0,5
1684,0,0.85,13,-0.43,12,12,0,5
1684,0,1.49,15,-0.43,12,12,0,5
1685,0,1.52,5,-0.5,12,12,0,5
1685,0,1.02,6,-0.5,12,12,0,5
1685,0,0.98,7,-0.5,12,12,0,5
1685,0,0.96,8,-0.5,12,12,0,5
1685,0,1.05,9,-0.5,12,12,0,5
1685,0,1.7,10,-0.5,12,12,0,5
1685,0,1.16,12,-0.5,12,12,0,5
1685,0,0.43,14,-0.5,12,12,0,5
1685,0,0.52,15,-0.5,12,12,0,5
1686,1,1.66,2,0.12,12,12,0,5
1686,1,1.63,2,0.12,12,12,0,5
1686,1,1.67,2,0.12,12,12,0,5
1686,1,0.99,3,0.12,12,12,0,5
1686,1,0.98,4,0.12,12,12,0,5
1686,1,1.24,5,0.12,12,12,0,5
1686,1,1,6,0.12,12,12,0,5
1686,1,1.47,9,0.12,12,12,0,5
1686,1,1.85,10,0.12,12,12,0,5
1686,1,1.72,11,0.12,12,12,0,5
1686,1,1.92,12,0.12,12,12,0,5
1686,1,1.85,13,0.12,12,12,0,5
1686,1,1.98,14,0.12,12,12,0,5
1687,0,1.76,1,1.21,15,14,0,5
1687,1,1.46,2,1.21,15,14,0,5
1687,1,0.51,3,1.21,15,14,0,5
1687,1,1.27,5,1.21,15,14,0,5
1687,1,2.69,6,1.21,15,14,0,5
1687,1,2.33,7,1.21,15,14,0,5
1688,0,2.12,4,1.05,15,14,0,5
1688,0,1.98,5,1.05,15,14,0,5
1688,0,1.35,6,1.05,15,14,0,5
1688,0,1.23,7,1.05,15,14,0,5
1688,0,1.84,8,1.05,15,14,0,5
1688,0,1.58,9,1.05,15,14,0,5
1688,0,1.42,10,1.05,15,14,0,5
1688,0,2.05,11,1.05,15,14,0,5
1688,0,2.06,12,1.05,15,14,0,5
1688,0,2.36,14,1.05,15,14,0,5
1689,0,1.98,3,0.85,15,14,0,5
1689,0,2.3,5,0.85,15,14,0,5
1689,0,2.65,6,0.85,15,14,0,5
1689,0,2.48,7,0.85,15,14,0,5
1689,0,2.97,8,0.85,15,14,0,5
1689,0,2.86,9,0.85,15,14,0,5
1689,0,2.94,10,0.85,15,14,0,5
1689,0,3,11,0.85,15,14,0,5
1689,0,2.78,12,0.85,15,14,0,5
1689,0,2.61,13,0.85,15,14,0,5
1690,0,0.84,1,1.28,12,12,0,3
1690,0,1.63,1,1.28,12,12,0,3
1690,1,1.59,1,1.28,12,12,0,3
1690,1,1.65,1,1.28,12,12,0,3
1690,1,1.85,1,1.28,12,12,0,3
1690,1,1.84,1,1.28,12,12,0,3
1690,2,2.28,1,1.28,12,12,0,3
1690,2,2.49,2,1.28,12,12,0,3
1690,2,2.59,3,1.28,12,12,0,3
1690,2,2.66,4,1.28,12,12,0,3
1690,2,2.74,5,1.28,12,12,0,3
1690,2,2.56,6,1.28,12,12,0,3
1690,2,2.61,7,1.28,12,12,0,3
1690,2,2.58,8,1.28,12,12,0,3
1690,2,2.57,9,1.28,12,12,0,3
1691,0,0.84,2,1.07,12,12,0,3
1691,0,1.12,2,1.07,12,12,0,3
1691,0,1.65,2,1.07,12,12,0,3
1691,1,0.66,2,1.07,12,12,0,3
1691,1,1.28,2,1.07,12,12,0,3
1691,1,2.31,3,1.07,12,12,0,3
1691,1,2.58,4,1.07,12,12,0,3
1691,1,2.69,5,1.07,12,12,0,3
1691,1,2.64,6,1.07,12,12,0,3
1691,1,2.7,7,1.07,12,12,0,3
1691,1,2.8,8,1.07,12,12,0,3
1691,1,2.89,9,1.07,12,12,0,3
1691,1,2.74,10,1.07,12,12,0,3
1692,1,1.75,3,0.67,8,8,0,3
1692,1,1.54,5,0.67,8,8,0,3
1692,1,1.47,6,0.67,8,8,0,3
1692,1,1.77,7,0.67,8,8,0,3
1692,1,1.43,8,0.67,8,8,0,3
1692,1,1.7,9,0.67,8,8,0,3
1692,1,1.65,10,0.67,8,8,0,3
1692,1,1.81,11,0.67,8,8,0,3
1692,1,1.78,12,0.67,8,8,0,3
1692,1,2.42,13,0.67,8,8,0,3
1693,0,0.9,5,0.91,8,8,0,3
1693,0,2.76,6,0.91,8,8,0,3
1693,0,3,8,0.91,8,8,0,3
1693,0,2.1,9,0.91,8,8,0,3
1694,0,1.7,2,0.29,12,12,0,2
1694,0,1.9,3,0.29,12,12,0,2
1694,0,1.65,4,0.29,12,12,0,2
1694,0,1.85,5,0.29,12,12,0,2
1694,0,2.05,6,0.29,12,12,0,2
1694,0,1.96,7,0.29,12,12,0,2
1694,0,1.93,8,0.29,12,12,0,2
1694,0,1.95,9,0.29,12,12,0,2
1694,0,2.03,10,0.29,12,12,0,2
1694,0,2.07,11,0.29,12,12,0,2
1694,0,2.07,12,0.29,12,12,0,2
1694,0,1.89,13,0.29,12,12,0,2
1695,1,2.01,2,1.17,14,16,0,4
1695,1,2.04,2,1.17,14,16,0,4
1695,1,2.05,2,1.17,14,16,0,4
1695,1,2.02,3,1.17,14,16,0,4
1695,1,1.94,4,1.17,14,16,0,4
1695,1,2.1,5,1.17,14,16,0,4
1695,1,2.19,6,1.17,14,16,0,4
1695,1,2.27,7,1.17,14,16,0,4
1695,1,2.48,8,1.17,14,16,0,4
1695,1,2.62,9,1.17,14,16,0,4
1695,1,2.81,10,1.17,14,16,0,4
1695,1,2.79,11,1.17,14,16,0,4
1695,1,2.86,12,1.17,14,16,0,4
1695,1,2.96,13,1.17,14,16,0,4
1696,1,2.43,3,1.11,14,16,0,4
1696,1,2.52,4,1.11,14,16,0,4
1696,1,2.54,5,1.11,14,16,0,4
1696,1,2.69,6,1.11,14,16,0,4
1696,1,2.75,7,1.11,14,16,0,4
1696,1,2.86,8,1.11,14,16,0,4
1696,1,2.9,9,1.11,14,16,0,4
1696,1,2.97,10,1.11,14,16,0,4
1697,0,1.17,1,1.12,14,16,0,4
1697,0,0.89,1,1.12,14,16,0,4
1697,0,1.81,2,1.12,14,16,0,4
1697,0,1.93,4,1.12,14,16,0,4
1698,1,1.64,9,-0.33,13,14,0,2
1699,0,2.19,3,-2.37,6,12,0,4
1699,0,1.51,4,-2.37,6,12,0,4
1699,0,1.6,5,-2.37,6,12,0,4
1699,0,1.7,6,-2.37,6,12,0,4
1699,0,1.98,7,-2.37,6,12,0,4
1699,0,1.81,8,-2.37,6,12,0,4
1699,0,1.85,9,-2.37,6,12,0,4
1699,0,1.73,10,-2.37,6,12,0,4
1699,0,1.57,11,-2.37,6,12,0,4
1699,0,1.63,12,-2.37,6,12,0,4
1699,0,1.78,13,-2.37,6,12,0,4
1699,0,1.57,14,-2.37,6,12,0,4
1700,0,0.51,17,-1.49,7,4,0,3
1700,0,1.76,18,-1.49,7,4,0,3
1701,0,2.07,1,-0.34,7,7,0,3
1701,0,2.19,2,-0.34,7,7,0,3
1701,0,2.08,3,-0.34,7,7,0,3
1701,0,2,4,-0.34,7,7,0,3
1701,0,2.2,5,-0.34,7,7,0,3
1701,0,2.03,7,-0.34,7,7,0,3
1701,0,2.3,8,-0.34,7,7,0,3
1701,0,2.4,9,-0.34,7,7,0,3
1701,0,2.54,10,-0.34,7,7,0,3
1701,0,2.52,11,-0.34,7,7,0,3
1701,0,2.65,12,-0.34,7,7,0,3
1701,0,2.51,13,-0.34,7,7,0,3
1702,0,1.71,2,-1.21,5,0,0,3
1702,0,2.17,7,-1.21,5,0,0,3
1702,0,2.3,8,-1.21,5,0,0,3
1702,0,2.36,9,-1.21,5,0,0,3
1702,0,2.21,10,-1.21,5,0,0,3
1702,0,2.6,11,-1.21,5,0,0,3
1703,0,2.11,7,-1.83,10,9,0,2
1704,0,1.28,3,-0.66,7,7,0,4
1704,0,1.64,4,-0.66,7,7,0,4
1704,0,1.82,5,-0.66,7,7,0,4
1704,0,1.91,6,-0.66,7,7,0,4
1704,0,2.34,7,-0.66,7,7,0,4
1704,0,2.6,8,-0.66,7,7,0,4
1704,0,2.5,9,-0.66,7,7,0,4
1704,0,1.51,11,-0.66,7,7,0,4
1705,0,1.77,6,-0.43,5,6,0,10
1705,0,1.9,7,-0.43,5,6,0,10
1705,0,1.81,8,-0.43,5,6,0,10
1705,0,1.7,9,-0.43,5,6,0,10
1705,0,2.25,10,-0.43,5,6,0,10
1705,0,1.6,11,-0.43,5,6,0,10
1705,0,2.1,12,-0.43,5,6,0,10
1705,0,2.41,14,-0.43,5,6,0,10
1706,0,1.34,3,-0.95,12,12,0,1
1706,0,1.27,4,-0.95,12,12,0,1
1706,0,1.84,7,-0.95,12,12,0,1
1707,0,2.7,2,-0.02,12,12,0,1
1707,0,2.1,6,-0.02,12,12,0,1
1707,0,2.63,7,-0.02,12,12,0,1
1707,0,2.84,8,-0.02,12,12,0,1
1707,0,2.68,9,-0.02,12,12,0,1
1707,0,2.72,10,-0.02,12,12,0,1
1707,0,2.69,11,-0.02,12,12,0,1
1707,0,2.68,12,-0.02,12,12,0,1
1707,0,2.57,13,-0.02,12,12,0,1
1708,0,1.79,5,0.02,12,5,0,2
1708,0,1.69,6,0.02,12,5,0,2
1708,0,1.79,7,0.02,12,5,0,2
1708,0,1.64,8,0.02,12,5,0,2
1708,0,2.03,9,0.02,12,5,0,2
1708,0,1.23,11,0.02,12,5,0,2
1708,0,0.9,13,0.02,12,5,0,2
1708,0,1.27,14,0.02,12,5,0,2
1708,0,1.66,16,0.02,12,5,0,2
1709,0,1.73,2,0.46,12,6,0,2
1709,0,1.73,3,0.46,12,6,0,2
1709,0,1.65,4,0.46,12,6,0,2
1709,0,1.74,5,0.46,12,6,0,2
1709,0,1.71,6,0.46,12,6,0,2
1709,0,1.69,7,0.46,12,6,0,2
1709,0,2.08,9,0.46,12,6,0,2
1709,0,2.03,10,0.46,12,6,0,2
1709,0,2.25,11,0.46,12,6,0,2
1709,0,2.33,12,0.46,12,6,0,2
1709,0,2.2,13,0.46,12,6,0,2
1710,0,1.98,2,-1.02,12,12,0,3
1710,0,1.9,3,-1.02,12,12,0,3
1710,0,2.31,11,-1.02,12,12,0,3
1710,0,2.35,12,-1.02,12,12,0,3
1710,0,2.7,13,-1.02,12,12,0,3
1710,0,2.91,14,-1.02,12,12,0,3
1710,0,2.82,15,-1.02,12,12,0,3
1710,0,2.82,16,-1.02,12,12,0,3
1711,1,1.87,6,0.1,12,16,0,1
1711,1,2.31,7,0.1,12,16,0,1
1711,1,1.94,8,0.1,12,16,0,1
1711,1,1.7,9,0.1,12,16,0,1
1711,1,1.84,10,0.1,12,16,0,1
1711,1,2.42,11,0.1,12,16,0,1
1712,0,1.88,3,-0.26,10,11,0,0
1712,0,1.6,4,-0.26,10,11,0,0
1712,0,1.38,5,-0.26,10,11,0,0
1712,0,1.92,6,-0.26,10,11,0,0
1712,0,1.69,7,-0.26,10,11,0,0
1712,0,1.96,8,-0.26,10,11,0,0
1712,0,2.2,9,-0.26,10,11,0,0
1712,0,2.41,10,-0.26,10,11,0,0
1712,0,2.97,11,-0.26,10,11,0,0
1712,0,2.13,12,-0.26,10,11,0,0
1713,1,2.1,1,1.09,12,10,0,2
1713,1,1.96,1,1.09,12,10,0,2
1713,1,2.08,2,1.09,12,10,0,2
1713,1,2.17,3,1.09,12,10,0,2
1713,1,2.54,4,1.09,12,10,0,2
1713,1,2.56,5,1.09,12,10,0,2
1713,1,2.65,6,1.09,12,10,0,2
1713,1,2.53,6,1.09,12,10,0,2
1713,1,2.48,8,1.09,12,10,0,2
1713,1,1.18,9,1.09,12,10,0,2
1714,0,2.01,5,-1.08,11,11,0,4
1714,0,1.74,6,-1.08,11,11,0,4
1714,0,1.79,7,-1.08,11,11,0,4
1714,0,2.11,8,-1.08,11,11,0,4
1714,0,1.98,9,-1.08,11,11,0,4
1715,1,2.4,4,1.38,12,4,0,5
1715,1,2.38,5,1.38,12,4,0,5
1715,1,2.55,6,1.38,12,4,0,5
1715,1,2.72,7,1.38,12,4,0,5
1715,1,2.81,8,1.38,12,4,0,5
1715,1,2.87,9,1.38,12,4,0,5
1715,1,2.93,10,1.38,12,4,0,5
1715,1,2.93,11,1.38,12,4,0,5
1715,1,2.99,12,1.38,12,4,0,5
1715,1,3.05,13,1.38,12,4,0,5
1716,0,1.83,11,0.12,11,8,0,4
1717,0,1.93,4,-1.26,8,8,0,4
1717,0,2.08,5,-1.26,8,8,0,4
1717,0,2.17,6,-1.26,8,8,0,4
1717,0,2.01,7,-1.26,8,8,0,4
1717,0,1.79,8,-1.26,8,8,0,4
1717,0,1.84,9,-1.26,8,8,0,4
1717,0,1.71,10,-1.26,8,8,0,4
1717,0,1.66,11,-1.26,8,8,0,4
1717,0,1.96,13,-1.26,8,8,0,4
1717,0,1.9,14,-1.26,8,8,0,4
1717,0,1.84,15,-1.26,8,8,0,4
1717,0,2.19,16,-1.26,8,8,0,4
1717,0,2.15,17,-1.26,8,8,0,4
1718,0,1.87,2,1.09,12,6,0,2
1718,0,1.85,3,1.09,12,6,0,2
1718,0,1.79,4,1.09,12,6,0,2
1718,0,1.76,5,1.09,12,6,0,2
1718,0,1.47,6,1.09,12,6,0,2
1718,0,1.72,7,1.09,12,6,0,2
1718,0,1.68,8,1.09,12,6,0,2
1718,0,1.63,9,1.09,12,6,0,2
1718,0,1.75,10,1.09,12,6,0,2
1718,0,1.78,11,1.09,12,6,0,2
1718,0,1.57,12,1.09,12,6,0,2
1718,0,1.91,13,1.09,12,6,0,2
1718,0,1.99,14,1.09,12,6,0,2
1718,0,2.04,15,1.09,12,6,0,2
1719,0,1.8,9,-2.52,8,8,0,1
1719,0,1.54,10,-2.52,8,8,0,1
1719,0,1.6,11,-2.52,8,8,0,1
1719,0,1.72,12,-2.52,8,8,0,1
1719,0,1.65,13,-2.52,8,8,0,1
1719,0,1.63,14,-2.52,8,8,0,1
1719,0,1.59,15,-2.52,8,8,0,1
1719,0,2.18,16,-2.52,8,8,0,1
1719,0,1.37,17,-2.52,8,8,0,1
1719,0,1.85,18,-2.52,8,8,0,1
1719,0,1.67,19,-2.52,8,8,0,1
1720,0,1.78,3,-1.33,7,7,0,4
1720,0,1.81,4,-1.33,7,7,0,4
1720,0,2.19,5,-1.33,7,7,0,4
1720,0,2.1,6,-1.33,7,7,0,4
1720,0,2.24,7,-1.33,7,7,0,4
1720,0,2.24,8,-1.33,7,7,0,4
1720,0,2.35,9,-1.33,7,7,0,4
1720,0,2.43,10,-1.33,7,7,0,4
1720,0,2.66,11,-1.33,7,7,0,4
1720,0,2.69,12,-1.33,7,7,0,4
1720,0,2.46,13,-1.33,7,7,0,4
1720,0,2.69,14,-1.33,7,7,0,4
1720,0,2.24,15,-1.33,7,7,0,4
1720,0,2,17,-1.33,7,7,0,4
1721,0,2.23,4,0.45,8,8,0,11
1721,0,1.94,5,0.45,8,8,0,11
1721,0,2.26,6,0.45,8,8,0,11
1721,0,2.14,7,0.45,8,8,0,11
1721,0,2.24,8,0.45,8,8,0,11
1721,0,2.47,9,0.45,8,8,0,11
1721,0,2.71,10,0.45,8,8,0,11
1721,0,2.9,11,0.45,8,8,0,11
1721,0,3.05,12,0.45,8,8,0,11
1721,0,2.83,13,0.45,8,8,0,11
1721,0,2.73,14,0.45,8,8,0,11
1721,0,2.66,15,0.45,8,8,0,11
1721,0,2.91,16,0.45,8,8,0,11
1721,0,3.07,17,0.45,8,8,0,11
1721,0,2.92,18,0.45,8,8,0,11
1722,0,1.88,3,-1.05,9,9,0,8
1723,1,2.31,2,-0.39,12,12,0,1
1723,1,1.66,3,-0.39,12,12,0,1
1723,1,1.84,4,-0.39,12,12,0,1
1723,1,2.09,5,-0.39,12,12,0,1
1723,1,2.27,7,-0.39,12,12,0,1
1723,1,2.44,8,-0.39,12,12,0,1
1723,1,2.77,9,-0.39,12,12,0,1
1723,1,2.46,10,-0.39,12,12,0,1
1723,1,2.35,11,-0.39,12,12,0,1
1724,0,1.81,6,-0.72,12,6,0,2
1724,0,1.64,7,-0.72,12,6,0,2
1724,0,1.49,8,-0.72,12,6,0,2
1724,0,1.45,9,-0.72,12,6,0,2
1724,0,1.43,10,-0.72,12,6,0,2
1724,0,1.56,13,-0.72,12,6,0,2
1724,0,1.92,14,-0.72,12,6,0,2
1724,0,2.03,15,-0.72,12,6,0,2
1724,0,1.97,16,-0.72,12,6,0,2
1724,0,1.93,17,-0.72,12,6,0,2
1724,0,1.9,18,-0.72,12,6,0,2
1725,0,1.74,2,0.68,12,8,0,2
1725,1,2.08,4,0.68,12,8,0,2
1725,1,2.18,5,0.68,12,8,0,2
1725,1,2.29,6,0.68,12,8,0,2
1725,1,2.45,7,0.68,12,8,0,2
1725,1,2.32,8,0.68,12,8,0,2
1725,1,2.85,9,0.68,12,8,0,2
1725,1,2.92,10,0.68,12,8,0,2
1726,0,2.25,4,-0.26,9,6,0,3
1726,0,1.95,5,-0.26,9,6,0,3
1726,0,1.68,6,-0.26,9,6,0,3
1726,0,1.85,7,-0.26,9,6,0,3
1726,0,1.51,8,-0.26,9,6,0,3
1726,0,1.87,9,-0.26,9,6,0,3
1726,0,1.58,10,-0.26,9,6,0,3
1726,0,1.91,11,-0.26,9,6,0,3
1726,0,2.24,12,-0.26,9,6,0,3
1726,0,2.03,13,-0.26,9,6,0,3
1726,0,2.06,14,-0.26,9,6,0,3
1726,0,2.2,15,-0.26,9,6,0,3
1726,0,2.07,16,-0.26,9,6,0,3
1726,0,2.24,17,-0.26,9,6,0,3
1726,0,2.17,18,-0.26,9,6,0,3
1727,0,1.62,7,-2.02,6,11,0,3
1727,0,2.12,10,-2.02,6,11,0,3
1727,0,1.93,11,-2.02,6,11,0,3
1727,0,2.26,12,-2.02,6,11,0,3
1727,0,2.21,13,-2.02,6,11,0,3
1727,0,2.15,14,-2.02,6,11,0,3
1728,0,1.5,3,-2.42,6,3,0,3
1728,0,0.71,6,-2.42,6,3,0,3
1728,0,1.8,8,-2.42,6,3,0,3
1728,0,2.07,9,-2.42,6,3,0,3
1728,0,2.29,10,-2.42,6,3,0,3
1728,0,2.14,11,-2.42,6,3,0,3
1728,0,2.3,12,-2.42,6,3,0,3
1728,0,2.23,13,-2.42,6,3,0,3
1728,0,2.16,14,-2.42,6,3,0,3
1729,1,1.95,2,1.21,12,12,0,4
1729,1,2.01,3,1.21,12,12,0,4
1729,1,2.19,4,1.21,12,12,0,4
1729,1,2.21,5,1.21,12,12,0,4
1729,1,2.32,6,1.21,12,12,0,4
1729,1,2.17,7,1.21,12,12,0,4
1729,1,2.48,8,1.21,12,12,0,4
1729,1,2.67,9,1.21,12,12,0,4
1729,1,2.86,10,1.21,12,12,0,4
1730,0,2.32,5,-0.11,11,8,0,5
1730,0,2.19,7,-0.11,11,8,0,5
1730,0,2.15,8,-0.11,11,8,0,5
1730,0,2.18,9,-0.11,11,8,0,5
1730,0,2.2,10,-0.11,11,8,0,5
1730,0,2.21,11,-0.11,11,8,0,5
1730,0,2.23,12,-0.11,11,8,0,5
1730,0,2.19,13,-0.11,11,8,0,5
1730,0,2.22,14,-0.11,11,8,0,5
1730,0,2.12,15,-0.11,11,8,0,5
1730,0,2.03,16,-0.11,11,8,0,5
1730,0,2.22,17,-0.11,11,8,0,5
1730,0,2.28,18,-0.11,11,8,0,5
1731,0,2.01,3,-0.25,10,12,0,3
1731,0,2.21,4,-0.25,10,12,0,3
1731,0,2,5,-0.25,10,12,0,3
1731,0,2.13,6,-0.25,10,12,0,3
1731,0,2.22,8,-0.25,10,12,0,3
1731,0,2.28,9,-0.25,10,12,0,3
1731,0,2.62,10,-0.25,10,12,0,3
1731,0,2.21,11,-0.25,10,12,0,3
1731,0,2.37,12,-0.25,10,12,0,3
1731,0,2.7,13,-0.25,10,12,0,3
1731,0,2.7,14,-0.25,10,12,0,3
1732,0,1.85,7,-0.7,10,12,0,3
1732,0,1.81,8,-0.7,10,12,0,3
1732,0,2.1,9,-0.7,10,12,0,3
1732,0,2.27,10,-0.7,10,12,0,3
1732,0,2.13,11,-0.7,10,12,0,3
1732,0,2.08,12,-0.7,10,12,0,3
1732,0,2.11,13,-0.7,10,12,0,3
1732,0,1.81,14,-0.7,10,12,0,3
1732,0,2.18,15,-0.7,10,12,0,3
1733,0,1.69,2,-0.44,12,6,0,0
1733,0,0.64,3,-0.44,12,6,0,0
1733,0,1.3,4,-0.44,12,6,0,0
1733,0,1.56,5,-0.44,12,6,0,0
1733,0,1.41,6,-0.44,12,6,0,0
1733,0,1.84,7,-0.44,12,6,0,0
1733,0,2.07,8,-0.44,12,6,0,0
1733,0,1.97,9,-0.44,12,6,0,0
1733,0,2.31,10,-0.44,12,6,0,0
1733,0,2.28,11,-0.44,12,6,0,0
1733,0,2.26,12,-0.44,12,6,0,0
1734,0,2.02,2,-0.31,12,9,0,1
1734,0,2.01,3,-0.31,12,9,0,1
1734,0,2.24,5,-0.31,12,9,0,1
1734,0,2.14,6,-0.31,12,9,0,1
1734,0,2.26,7,-0.31,12,9,0,1
1734,0,2.39,8,-0.31,12,9,0,1
1734,0,2.56,9,-0.31,12,9,0,1
1734,0,2.55,10,-0.31,12,9,0,1
1734,0,2.44,11,-0.31,12,9,0,1
1734,0,2.73,12,-0.31,12,9,0,1
1734,0,2.7,13,-0.31,12,9,0,1
1734,0,2.67,14,-0.31,12,9,0,1
1735,0,1.76,5,0.75,12,12,0,3
1735,0,1.94,8,0.75,12,12,0,3
1735,0,2.02,9,0.75,12,12,0,3
1735,0,2.12,10,0.75,12,12,0,3
1735,0,2.16,11,0.75,12,12,0,3
1735,0,2.33,12,0.75,12,12,0,3
1735,0,2.2,13,0.75,12,12,0,3
1735,0,2.3,14,0.75,12,12,0,3
1735,0,2.2,15,0.75,12,12,0,3
1735,0,2.31,16,0.75,12,12,0,3
1735,0,1.55,18,0.75,12,12,0,3
1736,0,2.17,9,-1.74,12,12,0,4
1736,0,2.6,11,-1.74,12,12,0,4
1736,0,1.98,12,-1.74,12,12,0,4
1736,0,1.78,13,-1.74,12,12,0,4
1736,0,2.13,14,-1.74,12,12,0,4
1736,0,2.02,17,-1.74,12,12,0,4
1736,0,2,18,-1.74,12,12,0,4
1736,0,2.11,19,-1.74,12,12,0,4
1736,0,1.28,20,-1.74,12,12,0,4
1736,0,2.37,21,-1.74,12,12,0,4
1736,0,3.28,22,-1.74,12,12,0,4
1737,1,2.16,3,0.85,12,16,0,1
1737,1,2.14,4,0.85,12,16,0,1
1737,1,1.97,5,0.85,12,16,0,1
1737,1,2.2,6,0.85,12,16,0,1
1737,1,2.33,7,0.85,12,16,0,1
1737,1,2.34,8,0.85,12,16,0,1
1737,1,2.29,9,0.85,12,16,0,1
1737,1,1.88,11,0.85,12,16,0,1
1738,1,2.09,3,0.57,12,18,0,2
1738,1,2.25,4,0.57,12,18,0,2
1738,1,2.01,4,0.57,12,18,0,2
1738,1,2,5,0.57,12,18,0,2
1738,1,2,6,0.57,12,18,0,2
1738,1,2.1,7,0.57,12,18,0,2
1738,1,2.11,8,0.57,12,18,0,2
1738,2,2.27,8,0.57,12,18,0,2
